ID,Sta,cast,nisk,qc,YYYY,MM,DD,TIME,Lat,Long,btm,Press,CTD T,CTD Salt,Bot Sal,qc,CTD O2,Bot O2,qc,DIC,qc,TA,qc,pH TOT,pH Temp,qc,CO3,qc,Sil,Amm,Nitra,Nitri,PO4,qc,Line,PO4 4 co2sys,SIL 4 co2sys,nut flag,TA 4 co2sys,TA flag,DIC 4 co2sys,DIC flag,Blanc1,pH TOT in situ,pCO2,CO2,HCO3,CO3,Calc,Arag,Revelle Factor,Blanc2,pH TOT in situ,pCO2,CO2,HCO3,CO3,Calc,Arag,Revelle Factor
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.685,946.55,45.01,2122.34,57.05,1.30,0.83,18.32,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.675,975.78,46.43,2124.28,55.49,1.28,0.81,18.40,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.685,956.40,45.50,2122.10,56.60,1.32,0.84,18.34,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.704,917.35,43.57,2117.59,58.94,1.38,0.87,18.20,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.702,921.54,43.51,2108.23,58.66,1.38,0.87,18.18,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.890,581.94,26.25,2019.13,90.62,2.15,1.36,15.53,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.891,580.37,26.13,2016.12,90.85,2.16,1.37,15.50,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.905,560.47,25.20,2010.80,93.81,2.24,1.42,15.27,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.888,584.12,26.17,2009.94,90.39,2.16,1.37,15.50,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.981,462.81,20.14,1959.19,112.76,2.70,1.71,13.84,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.019,420.85,17.94,1928.44,123.52,2.97,1.89,13.13,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.009,430.74,18.28,1926.21,121.11,2.91,1.85,13.25,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.000,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.000,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.565,1194.67,64.91,2260.11,41.88,0.83,0.53,19.04,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.547,1268.95,67.85,2246.40,40.05,0.83,0.53,18.88,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.548,1291.92,67.32,2215.29,39.89,0.87,0.55,18.79,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.570,1235.33,63.17,2194.98,42.14,0.93,0.59,18.83,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.607,1139.19,57.09,2170.92,46.08,1.04,0.66,18.83,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.704,908.28,44.17,2124.58,57.86,1.33,0.85,18.31,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.764,785.75,37.35,2090.29,66.86,1.56,0.99,17.60,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.767,781.07,36.77,2080.51,67.52,1.58,1.00,17.51,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.793,734.14,34.03,2059.70,71.87,1.69,1.07,17.12,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.805,712.55,32.21,2041.34,75.25,1.78,1.13,16.78,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.868,609.62,26.99,2000.85,86.77,2.07,1.31,15.76,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.878,594.15,26.08,1991.65,89.27,2.13,1.35,15.53,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.029,407.07,17.01,1905.26,127.83,3.06,1.95,12.84,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.052,380.85,15.53,1864.41,135.06,3.25,2.07,12.35,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.060,373.08,15.12,1855.53,137.76,3.32,2.11,12.20,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.065,368.54,14.85,1848.46,139.59,3.37,2.14,12.09,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.067,366.69,14.75,1847.20,140.46,3.39,2.16,12.05,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.000,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.000,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.631,962.23,54.63,2276.99,48.79,0.86,0.55,19.26,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.579,1148.92,63.07,2264.12,43.01,0.84,0.54,19.11,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.552,1254.87,67.34,2248.68,40.38,0.83,0.53,18.91,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.544,1307.82,68.29,2221.47,39.54,0.86,0.54,18.76,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.568,1244.99,63.99,2202.87,41.84,0.93,0.59,18.83,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.574,1234.81,62.25,2181.45,42.61,0.96,0.61,18.79,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.647,1045.29,51.41,2151.60,50.80,1.17,0.74,18.69,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.668,999.42,48.25,2136.25,53.79,1.25,0.79,18.52,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.685,960.92,45.96,2124.55,56.09,1.31,0.83,18.38,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.724,874.51,41.37,2105.28,61.45,1.45,0.92,18.01,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.733,858.58,40.00,2096.06,63.35,1.50,0.95,17.85,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.763,794.99,36.47,2071.44,68.19,1.62,1.03,17.43,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.836,664.98,29.54,2027.90,81.56,1.94,1.23,16.25,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.863,619.79,27.60,2009.95,85.55,2.04,1.30,15.89,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.939,512.95,22.17,1967.68,103.35,2.47,1.57,14.46,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.008,429.90,17.97,1912.48,121.85,2.93,1.86,13.16,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.050,383.84,15.30,1859.56,137.84,3.32,2.12,12.21,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.058,376.18,14.98,1852.52,139.80,3.38,2.15,12.09,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.000,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.000,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.701,727.43,42.54,2269.66,59.40,0.86,0.56,18.83,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.672,825.43,47.86,2277.72,54.32,0.87,0.56,19.13,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.624,979.42,55.53,2276.87,48.00,0.85,0.54,19.28,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.571,1171.75,64.41,2266.80,42.20,0.83,0.53,19.09,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.547,1269.64,68.18,2250.48,39.94,0.82,0.52,18.89,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.554,1272.95,66.68,2216.86,40.26,0.87,0.55,18.82,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.556,1277.59,65.74,2200.64,40.62,0.90,0.57,18.78,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.589,1192.65,59.97,2178.87,44.15,1.00,0.63,18.82,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.658,1016.73,49.46,2141.82,52.53,1.21,0.77,18.60,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.696,931.21,44.47,2119.17,57.66,1.34,0.85,18.28,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.729,861.26,40.69,2100.82,62.20,1.46,0.92,17.95,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.762,794.40,37.19,2083.17,67.13,1.58,1.00,17.55,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.779,761.98,35.34,2069.87,69.99,1.65,1.05,17.29,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.768,787.03,35.97,2068.20,69.02,1.64,1.04,17.35,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.774,775.37,35.19,2063.30,70.41,1.68,1.06,17.23,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.798,731.95,32.89,2047.61,74.41,1.78,1.13,16.87,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.967,478.40,20.20,1942.70,111.40,2.67,1.70,13.87,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.028,407.98,16.94,1898.99,127.88,3.07,1.95,12.81,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.033,403.79,16.12,1883.58,134.60,3.24,2.07,12.43,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.035,402.98,16.07,1883.69,135.24,3.26,2.08,12.40,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.000,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.000,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.700,730.33,42.83,2278.76,59.41,0.86,0.56,18.86,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.673,823.50,47.99,2280.59,54.21,0.86,0.56,19.15,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.622,983.38,56.04,2281.49,47.67,0.84,0.54,19.30,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.562,1195.95,65.53,2265.22,41.45,0.81,0.52,19.05,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.537,1285.56,69.23,2251.98,39.19,0.79,0.50,18.87,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.552,1279.40,66.37,2209.24,40.29,0.88,0.56,18.81,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.579,1208.78,61.29,2187.07,43.25,0.96,0.61,18.85,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.631,1075.66,53.17,2155.71,49.02,1.11,0.70,18.76,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.743,822.88,39.40,2097.96,63.53,1.47,0.93,17.87,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.775,763.69,35.73,2071.37,68.90,1.61,1.02,17.39,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.775,764.92,34.98,2056.31,69.92,1.64,1.04,17.25,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.841,648.34,28.93,2011.77,81.50,1.93,1.22,16.20,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.978,454.92,19.93,1920.55,108.02,2.57,1.63,14.00,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.035,392.55,16.83,1873.56,122.61,2.93,1.86,12.98,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.047,381.68,15.60,1850.89,131.81,3.16,2.01,12.45,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.067,362.60,14.47,1826.71,139.72,3.36,2.14,12.01,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.065,365.05,14.44,1824.67,140.18,3.38,2.15,11.99,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.060,370.47,14.51,1824.03,140.27,3.39,2.16,11.98,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.062,368.80,14.42,1823.06,141.13,3.41,2.18,11.94,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.062,368.74,14.41,1822.56,141.12,3.42,2.18,11.94,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.000,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.000,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.588,1105.71,61.37,2270.62,44.00,0.83,0.53,19.19,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.566,1186.37,65.02,2267.52,41.86,0.82,0.52,19.07,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.553,1251.47,67.10,2246.65,40.45,0.83,0.53,18.94,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.557,1262.89,64.52,2197.95,41.23,0.90,0.57,18.82,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.583,1195.65,59.85,2177.26,44.09,0.98,0.62,18.83,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.637,1058.29,51.96,2152.03,50.10,1.13,0.72,18.73,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.679,967.35,46.20,2125.77,55.74,1.29,0.82,18.41,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.709,902.41,42.48,2106.14,59.88,1.40,0.88,18.13,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.751,814.46,37.74,2079.40,66.06,1.55,0.98,17.61,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.807,709.10,32.35,2045.64,74.91,1.77,1.12,16.84,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.872,601.70,26.93,2001.23,86.54,2.05,1.30,15.79,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.934,511.98,22.45,1947.48,98.66,2.35,1.49,14.72,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.980,454.89,19.80,1919.28,108.93,2.61,1.65,13.94,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.048,380.88,16.09,1861.84,127.47,3.06,1.94,12.70,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.090,342.67,13.99,1826.24,142.97,3.44,2.19,11.88,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.082,349.57,14.03,1819.87,142.59,3.44,2.19,11.87,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.084,347.60,13.95,1818.82,143.32,3.47,2.21,11.84,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.089,343.94,13.80,1816.22,144.48,3.50,2.23,11.78,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.000,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.000,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.528,1333.50,71.05,2242.44,38.21,0.80,0.51,18.74,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.535,1331.38,68.83,2209.56,38.91,0.85,0.54,18.71,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.566,1246.16,63.00,2185.65,42.05,0.93,0.59,18.81,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.613,1121.80,55.42,2160.81,47.26,1.07,0.68,18.79,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.669,987.34,47.16,2124.23,54.51,1.26,0.80,18.46,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.717,884.29,41.47,2099.79,61.03,1.42,0.90,18.02,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.734,846.60,39.16,2081.51,63.83,1.50,0.95,17.77,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.745,826.70,37.83,2072.87,65.79,1.55,0.98,17.60,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.774,770.88,34.83,2051.87,70.29,1.66,1.06,17.20,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.900,558.79,24.99,1978.82,91.09,2.17,1.38,15.36,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.935,509.56,22.56,1948.04,97.99,2.34,1.48,14.76,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.984,449.92,19.73,1913.49,108.28,2.60,1.65,13.96,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.026,402.66,17.40,1880.82,119.18,2.87,1.82,13.20,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.088,343.66,14.29,1834.07,140.45,3.38,2.15,12.00,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.099,334.75,13.92,1827.91,143.27,3.46,2.20,11.86,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.101,332.67,13.83,1826.16,143.91,3.48,2.21,11.83,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.000,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.000,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.571,1228.38,62.73,2196.70,42.47,0.93,0.59,18.84,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.574,1222.82,62.11,2190.40,42.79,0.95,0.60,18.83,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.616,1115.76,55.28,2164.31,47.51,1.07,0.68,18.79,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.660,1011.37,48.83,2137.07,53.10,1.23,0.78,18.56,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.692,941.80,45.02,2121.15,57.02,1.33,0.84,18.33,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.696,932.94,44.21,2113.33,57.87,1.36,0.86,18.26,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.718,888.07,41.64,2102.69,61.07,1.44,0.91,18.04,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.757,807.97,37.38,2084.23,67.19,1.59,1.01,17.55,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.790,743.15,34.05,2056.21,71.95,1.71,1.08,17.10,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.802,719.77,32.83,2043.18,73.69,1.76,1.11,16.93,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.828,674.81,30.34,2022.49,78.47,1.87,1.19,16.48,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.083,353.71,15.19,1886.53,138.88,3.33,2.11,12.25,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.107,333.01,14.26,1871.99,145.95,3.50,2.22,11.90,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.100,338.77,14.50,1873.13,143.66,3.45,2.19,12.00,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.105,334.72,14.32,1871.47,145.31,3.50,2.22,11.93,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.000,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.000,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.000,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.657,1022.86,48.89,2132.09,53.02,1.23,0.78,18.53,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.666,1005.32,47.89,2129.00,54.11,1.27,0.80,18.48,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.744,831.79,39.56,2101.89,63.95,1.50,0.95,17.83,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.708,910.91,42.44,2103.43,60.12,1.42,0.90,18.07,,,,,,,,,
